model1,model2,p value,cohen value
33/1EKNNGlass33.csv,33/svmGlass33.csv,0.031046781145641307,-0.8663334057726871
33/1MKNNGlass33.csv,33/nbGlass33.csv,1.8879793657162556e-05,-2.2646672806899466
33/1MKNNGlass33.csv,33/svmGlass33.csv,0.006898647100946128,-1.4295089914428802
33/5EKNNGlass33.csv,33/nbGlass33.csv,0.0012162112998959323,-1.649660780091361
33/5EKNNGlass33.csv,33/svmGlass33.csv,0.031046781145641307,-0.7206357963532717
33/5MKNNGlass33.csv,33/nbGlass33.csv,0.0012162112998959323,-1.6505999268548208
33/5MKNNGlass33.csv,33/svmGlass33.csv,0.031046781145641307,-0.6479445889716275
33/10EKNNGlass33.csv,33/nbGlass33.csv,0.031046781145641307,-1.213368321926849
33/10MKNNGlass33.csv,33/nbGlass33.csv,0.006898647100946128,-1.4245237972601588
33/10MKNNGlass33.csv,33/svmGlass33.csv,0.031046781145641307,-0.3889862775903046
33/15EKNNGlass33.csv,33/nbGlass33.csv,0.0012162112998959323,-1.447743964481514
33/15EKNNGlass33.csv,33/svmGlass33.csv,0.031046781145641307,-0.35412016218613285
33/15MKNNGlass33.csv,33/nbGlass33.csv,0.031046781145641307,-1.182947884352115
33/20MKNNGlass33.csv,33/dtGlass33.csv,0.031046781145641307,0.9373263444038299
33/20MKNNGlass33.csv,33/nbGlass33.csv,0.031046781145641307,-1.0031093764505437
33/30EKNNGlass33.csv,33/dtGlass33.csv,0.00017011925273829754,1.2091951237367684
33/30EKNNGlass33.csv,33/svmGlass33.csv,0.006898647100946122,0.9340861543832535
33/30MKNNGlass33.csv,33/dtGlass33.csv,0.0012162112998959323,1.6390533628994177
33/50EKNNGlass33.csv,33/dtGlass33.csv,1.8879793657162556e-05,3.881603588125577
33/50EKNNGlass33.csv,33/nbGlass33.csv,0.0012162112998959323,2.155679560609819
33/50EKNNGlass33.csv,33/svmGlass33.csv,1.8879793657162556e-05,3.2567900146884483
33/50MKNNGlass33.csv,33/dtGlass33.csv,1.8879793657162556e-05,2.6997140697255215
33/50MKNNGlass33.csv,33/nbGlass33.csv,0.031046781145641307,1.3801205835927863
33/50MKNNGlass33.csv,33/svmGlass33.csv,1.8879793657162556e-05,2.252462030449269
33/1EKNNAppendicitis33.csv,33/nbAppendicitis33.csv,0.031046781145641363,-0.9162962777909728
33/5EKNNAppendicitis33.csv,33/dtAppendicitis33.csv,0.031046781145641363,-0.9489375882458719
33/5EKNNAppendicitis33.csv,33/nbAppendicitis33.csv,0.006898647100946122,-1.0688687878225371
33/5MKNNAppendicitis33.csv,33/nbAppendicitis33.csv,0.031046781145641363,-0.9462446734664169
33/50EKNNAppendicitis33.csv,33/dtAppendicitis33.csv,0.031046781145641363,-0.6018952964711827
33/50MKNNAppendicitis33.csv,33/dtAppendicitis33.csv,0.031046781145641363,-0.5719549063922689
